CO_UF;UF;SIG_UF;CO_MUNICIPIO;MUNICIPIO;CO_REGIAO;CO_MESORREGIAO;CO_MICRORREGIAO;CO_ENTIDADE;NO_ENTIDADE;POPULACAO_ESTIMADA;N_MATRICULA_MUN;N_MATRICULA_ENT;N_MATRICULA_INTEGRAL_ENT;N_EJA_MUN;N_EJA_ENT;PROPORCAO_MATRICULA_POPULACAO_MUN;PROPORCAO_EJA_MATRICULA_MUN;PROPORCAO_ENT_MATRICULA;PROPORCAL_INTEGRAL_ENT
51;Mato Grosso;MT;5107859;São Félix do Araguaia;5;5102;51009;51061791;TUNICA;11708;2712;130;130;2550;NULL;2.31636487871541E+15;9.40265486725664E+15;0.0479351032448378;1
51;Mato Grosso;MT;5103403;Cuiabá;5;5104;51017;51062062;SISTEMA DE ENSINO SAO BENEDITO;612547;163720;533;NULL;147190;7;2.67277449730388E+16;8.9903493769851E+15;0.00325555827021744;NULL
51;Mato Grosso;MT;5107925;Sorriso;5;5101;51006;51177803;CEMEIS ANTONIO SANTO CAPPELLARI;90313;26148;335;3;9990;NULL;2.89526424767199E+16;3.82055988985773E+15;0.0128116873183417;0.00895522388059702
52;Goias;GO;5208707;Goiânia;5;5203;52010;52080080;ESCOLINHA E BERCARIO SONHO INFANTIL;1516113;279830;17;NULL;130490;NULL;1.84570675140969E+16;4.66318836436408E+15;6.07511703534289E-05;NULL
52;Goias;GO;5201405;Aparecida de Goiânia;5;5203;52010;52031853;ESCOLA MUNICIPAL JOSE MOREIRA GONTIJO;578179;116323;402;0;68640;NULL;2.01188559252411E+16;5.90081067372747E+16;0.00345589436310962;0
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53002083;ESC PEDACINHO DO CEU - ASA NORTE;3015268;720439;159;NULL;469020;NULL;2.38930337203857E+16;6.51019725472941E+15;0.000220698768389829;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53014855;EC 65 DE CEILANDIA;3015268;720439;1004;NULL;469020;NULL;2.38930337203857E+16;6.51019725472941E+15;0.00139359473876345;NULL
52;Goias;GO;5213806;Morrinhos;5;5205;52015;52099652;ESCOLA MUNICIPAL KLEYTON DE SOUSA PERES;46136;9957;283;1;3800;NULL;2.1581844980059E+16;3.81641056543136E+15;0.0284222155267651;0.00353356890459364
52;Goias;GO;5214903;Nova Roma;5;5202;52005;52013880;COLEGIO ESTADUAL MAL HUMBERTO DE ALENCAR CASTELO BRANCO;3264;676;307;NULL;0;NULL;2.07107843137255E+16;0;0.45414201183432;NULL
51;Mato Grosso;MT;5104807;Jaciara;5;5105;51021;51063662;UMEI CASA DA CRIANCA;27776;7547;156;116;5960;NULL;2.71709389400922E+16;7.89717768649795E+15;0.0206704650854644;0.743589743589744
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53013190;COL TRIANGULO RECANTO;3015268;720439;227;NULL;469020;NULL;2.38930337203857E+16;6.51019725472941E+15;0.000315085663047114;NULL
52;Goias;GO;5201405;Aparecida de Goiânia;5;5203;52010;52070948;COLEGIO ESTADUAL DOM BOSCO;578179;116323;967;NULL;68640;103;2.01188559252411E+16;5.90081067372747E+16;0.00831305932618657;NULL
52;Goias;GO;5215306;Orizona;5;5205;52016;52061817;COLEGIO ESTADUAL SENADOR JOSE DA COSTA PEREIRA;15615;2831;224;NULL;600;NULL;1.81300032020493E+15;2.11939244083363E+16;0.0791239844577888;NULL
52;Goias;GO;5205513;Cocalzinho de Goiás;5;5204;52012;52119203;ESCOLA MUNICIPAL SANTA FELICIDADE;20240;5048;110;0;1420;NULL;2.49407114624506E+16;2.81299524564184E+16;0.0217908082408875;0
51;Mato Grosso;MT;5106224;Nova Mutum;5;5101;51006;51060035;COLEGIO PIAGET - BESS EISELE LTDA ME;45378;16202;308;NULL;29310;NULL;3.57045264224955E+15;1.80903592149117E+15;0.0190099987655845;NULL
52;Goias;GO;5201405;Aparecida de Goiânia;5;5203;52010;52031438;ESC MUL CIDADE VERA CRUZ;578179;116323;621;204;68640;NULL;2.01188559252411E+16;5.90081067372747E+16;0.00533858308331113;0.328502415458937
50;Mato Grosso do Sul;MS;5006002;Nova Alvorada do Sul;5;5004;50010;50033174;LICEU NOVA ALVORADA DO SUL;21882;7194;141;NULL;2600;NULL;3.28763367151083E+16;3.61412288017793E+15;0.0195996663886572;NULL
51;Mato Grosso;MT;5107602;Rondonópolis;5;5105;51021;51096803;EMEI RUBENS ALVES DE SOUZA;232491;57218;228;228;32310;NULL;2.46108451509951E+16;5.64682442587997E+15;0.00398476004054668;1
52;Goias;GO;5211800;Jaraguá;5;5203;52007;52024660;COLEGIO GENIUS;50511;9795;417;NULL;2320;NULL;1.93918156441171E+16;2.36855538540071E+16;0.042572741194487;NULL
52;Goias;GO;5203203;Barro Alto;5;5203;52006;52256359;CENTRO MUNICIPAL DE EDUCACAO INFANTIL MILENA RABELO DE DEUS;11167;2923;55;55;1430;NULL;2.61753380496105E+15;4.89223400615806E+15;0.0188162846390694;1
51;Mato Grosso;MT;5105101;Juara;5;5101;51005;51011964;EMPG NOSSA SENHORA DE LOURDES;34974;8612;15;0;5330;NULL;2.46240064047578E+15;6.18903855085927E+15;0.00174175568973525;0
50;Mato Grosso do Sul;MS;5002704;Campo Grande;5;5002;50004;50007688;CENTRO DE ENSINO CAMPO-GRANDENSE - CECAMP;895982;233503;168;NULL;105920;NULL;2.60611262279823E+16;4.53613015678599E+15;0.000719476837556691;NULL
50;Mato Grosso do Sul;MS;5004403;Inocência;5;5003;50006;50025430;CEINF - MARGARIDA TOMAZIA DE PAULA - VO NONA;7610;1860;136;136;210;NULL;2.44415243101183E+16;1.12903225806452E+15;0.0731182795698925;1
52;Goias;GO;5203575;Bonópolis;5;5202;52004;52010295;COLEGIO ESTADUAL MACOB RODRIGUES GALVAO;4405;744;441;NULL;0;NULL;1.68898978433598E+15;0;0.592741935483871;NULL
50;Mato Grosso do Sul;MS;5008008;Terenos;5;5002;50004;50032925;CMEI - PRO INFANCIA VITOR GLAGAU;21806;4230;179;179;1690;NULL;1.93983307346602E+16;3.99527186761229E+16;0.0423167848699764;1
51;Mato Grosso;MT;5100201;Água Boa;5;5102;51010;51091763;EMEI CANTINHO DA ALEGRIA;25721;6780;425;1;3820;NULL;2.63597838342211E+15;5.63421828908555E+16;0.0626843657817109;0.00235294117647059
52;Goias;GO;5221197;Terezópolis de Goiás;5;5203;52010;52081656;ESCOLA MUNICIPAL PROFESSORA VINADIR ALVES FERREIRA;8043;1627;178;7;970;NULL;2.02287703593187E+16;5.96189305470191E+16;0.10940381069453;0.0393258426966292
50;Mato Grosso do Sul;MS;5004007;Glória de Dourados;5;5004;50011;50020340;ESCOLA CENTRO DE EDUCACAO ESPECIAL PEQUENO PRINCIPE;9965;2701;57;NULL;1350;NULL;2.71048670346212E+15;4.99814883376527E+15;0.0211032950758978;NULL
52;Goias;GO;5213509;Monte Alegre de Goiás;5;5202;52005;52013650;COLEGIO ESTADUAL PROFESSOR IRANY NUNES DO PRADO;8606;2217;104;NULL;560;23;2.57610969091332E+16;2.52593594948128E+15;0.0469102390617952;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53057007;ESC UNIVERSO DA CRIANCA;3015268;720439;76;NULL;469020;NULL;2.38930337203857E+16;6.51019725472941E+15;0.000105491235205201;NULL
51;Mato Grosso;MT;5103403;Cuiabá;5;5104;51017;51093901;COLEGIO NOTRE DAME DE LOURDES - UNIDADE JARDIM VITORIA;612547;163720;370;NULL;147190;NULL;2.67277449730388E+16;8.9903493769851E+15;0.0022599560224774;NULL
51;Mato Grosso;MT;5107602;Rondonópolis;5;5105;51021;51066211;EMEI AGTON KAYRO LEITE DOS SANTOS;232491;57218;199;1;32310;NULL;2.46108451509951E+16;5.64682442587997E+15;0.0034779265266175;0.0050251256281407
50;Mato Grosso do Sul;MS;5000906;Antônio João;5;5004;50010;50030914;CENTRO DE EDUCACAO ESPECIAL SEMENTE DE LUZ - APAE;8956;3276;64;NULL;1850;NULL;3.65788298347477E+16;5.64713064713065E+15;0.0195360195360195;NULL
51;Mato Grosso;MT;5106257;Nova Xavantina;5;5102;51010;51023091;ESCOLA MUNICIPAL MONTEIRO LOBATO;21374;4870;413;1;2740;NULL;2.27846916814822E+16;5.62628336755647E+15;0.0848049281314168;0.00242130750605327
51;Mato Grosso;MT;5107305;São José do Rio Claro;5;5101;51005;51012987;ELPSG SIEGFRIED BUSS;20664;4241;169;NULL;2870;NULL;2.05236159504452E+16;6.76727186984202E+15;0.039849092195237;NULL
50;Mato Grosso do Sul;MS;5002704;Campo Grande;5;5002;50004;50034561;GEMS - CENTRO EDUCACIONAL MS LTDA - EDC - ESCOLA DE CURSOS;895982;233503;5;NULL;105920;5;2.60611262279823E+16;4.53613015678599E+15;2.14130011177587E-05;NULL
50;Mato Grosso do Sul;MS;5001904;Bataguassu;5;5003;50008;50013025;EE MANOEL DA COSTA LIMA;23024;5871;1003;NULL;2420;126;2.54994788047255E+16;4.12195537387157E+15;0.170839720660875;NULL
51;Mato Grosso;MT;5106828;Porto Esperidião;5;5103;51014;51031183;EE PEDRO NECA;12017;3051;343;NULL;1830;NULL;2.53890322043771E+15;599803343166175;0.112422156669944;NULL
50;Mato Grosso do Sul;MS;5002704;Campo Grande;5;5002;50004;50006851;EM PROFª MARIA LUCIA PASSARELLI;895982;233503;1715;0;105920;172;2.60611262279823E+16;4.53613015678599E+15;0.00734465938339122;0
52;Goias;GO;5207352;Edealina;5;5205;52014;52173208;CEMEI -CENTRO EDUCACIONAL MUNICIPAL DA EDUCACAO INFANTIL -WARLEY JUNIO DE OLIVEIRA;3699;786;86;16;0;NULL;2.12489862124899E+16;0;0.10941475826972;0.186046511627907
50;Mato Grosso do Sul;MS;5003207;Corumbá;5;5001;50001;50000390;COLEGIO SALESIANO DE SANTA TERESA;111435;29696;704;NULL;18640;NULL;2.66487189841612E+15;6.27693965517241E+15;0.0237068965517241;NULL
52;Goias;GO;5200258;Águas Lindas de Goiás;5;5204;52012;52079562;COLEGIO ESTADUAL CORA CORALINA;212440;53455;699;NULL;25360;NULL;2.51623987949539E+15;4.74417734543074E+15;0.0130764194182022;NULL
51;Mato Grosso;MT;5103908;General Carneiro;5;5105;51020;51087804;EIMPG OLAVO BILAC;5540;1755;53;0;1370;NULL;3.16787003610108E+15;7.80626780626781E+15;0.0301994301994302;0
51;Mato Grosso;MT;5108808;Nova Guarita;5;5101;51003;51009838;ESCOLA MUNICIPAL PLANALTO;4519;1121;126;0;320;NULL;248063730913919;2.85459411239964E+16;0.112399643175736;0
52;Goias;GO;5221858;Valparaíso de Goiás;5;5204;52012;52048624;ESCOLA ARCA DE NOE;168468;41597;114;NULL;27250;NULL;2.46913360400788E+15;6.55095319373993E+15;0.0027405822535279;NULL
50;Mato Grosso do Sul;MS;5005004;Jardim;5;5004;50009;50014650;EE CEL PEDRO JOSE RUFINO;26097;6762;1274;NULL;1890;62;2.59110242556616E+15;2.79503105590062E+16;0.188405797101449;NULL
52;Goias;GO;5209101;Goiatuba;5;5205;52015;52059138;COL MUL PROFA NOEMIA DE CASTILHO;34095;7402;214;5;3520;NULL;2.17099281419563E+16;4.75547149419076E+15;0.0289111051067279;0.0233644859813084
52;Goias;GO;5220157;São Luiz do Norte;5;5203;52006;52075192;ESCOLA MUNICIPAL JOSE MACHADO DA SILVA;5167;1243;431;0;530;NULL;2.40565124830656E+15;4.26387771520515E+16;0.3467417538214;0
52;Goias;GO;5205901;Corumbaíba;5;5205;52017;52065464;COLEGIO ESTADUAL SIMON BOLIVAR;9723;1919;588;NULL;390;39;1.97367067777435E+16;2.0323084940073E+16;0.306409588327254;NULL
50;Mato Grosso do Sul;MS;5002308;Brasilândia;5;5003;50007;50032186;CENTRO EDUCACIONAL INFANTIL GISELY RIBEIRO HIPPLER;11872;3124;288;82;0;NULL;2.63140161725067E+15;0;0.0921895006402049;0.284722222222222
50;Mato Grosso do Sul;MS;5002704;Campo Grande;5;5002;50004;50008501;EE PROFª ZELIA QUEVEDO CHAVES;895982;233503;1089;NULL;105920;NULL;2.60611262279823E+16;4.53613015678599E+15;0.00466375164344784;NULL
52;Goias;GO;5205109;Catalão;5;5205;52017;52065014;ESCOLA ESTADUAL PROFESSORA ZUZU;108823;23729;271;NULL;11380;109;2.18051331060529E+16;4.79581946141852E+15;0.0114206245522357;NULL
51;Mato Grosso;MT;5108402;Várzea Grande;5;5104;51017;51042886;CENTRO EDUCACIONAL AYRTON SENNA;284971;72805;197;NULL;69240;NULL;2.5548213677883E+16;9.5103358285832E+15;0.00270585811414051;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53017668;IFB - CAMPUS RECANTO DAS EMAS;3015268;720439;490;NULL;469020;57;2.38930337203857E+16;6.51019725472941E+15;0.00068014085855985;NULL
50;Mato Grosso do Sul;MS;5002704;Campo Grande;5;5002;50004;50070800;ESCOLA PADRAO LTDA;895982;233503;881;NULL;105920;726;2.60611262279823E+16;4.53613015678599E+15;0.00377297079694908;NULL
52;Goias;GO;5218003;Porangatu;5;5202;52004;52010511;ESC REUNIDA ADELINO AMERICO DE AZEVEDO;45394;10479;42;0;4290;NULL;2.30845486187602E+15;4.09390208989407E+15;0.00400801603206413;0
50;Mato Grosso do Sul;MS;5001904;Bataguassu;5;5003;50008;50013068;ESCOLA EM - MARECHAL RONDON;23024;5871;1225;11;2420;43;2.54994788047255E+16;4.12195537387157E+15;0.208652699710441;0.00889967637540453
52;Goias;GO;5200258;Águas Lindas de Goiás;5;5204;52012;52051471;ESCOLA MUNICIPAL JOSE VITORINO DE SOUZA;212440;53455;746;0;25360;NULL;2.51623987949539E+15;4.74417734543074E+15;0.013955663642316;0
51;Mato Grosso;MT;5103403;Cuiabá;5;5104;51017;51038919;ESCOLA ADVENTISTA CENTRO AMERICA;612547;163720;631;NULL;147190;NULL;2.67277449730388E+16;8.9903493769851E+15;0.00385414121671146;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53011112;ESC BATISTA PEDRAS VIVAS;3015268;720439;62;NULL;469020;NULL;2.38930337203857E+16;6.51019725472941E+15;8.60586392463484E-05;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53014260;CEF 602 DO RECANTO DAS EMAS;3015268;720439;1081;NULL;469020;NULL;2.38930337203857E+16;6.51019725472941E+15;0.00150047401653714;NULL
52;Goias;GO;5201405;Aparecida de Goiânia;5;5203;52010;52031780;ESCOLA EVANGELICA RAIOS BRILHANTES;578179;116323;557;0;68640;NULL;2.01188559252411E+16;5.90081067372747E+16;0.00478839094590064;0
52;Goias;GO;5207907;Flores de Goiás;5;5204;52011;52040771;COLEGIO ESTADUAL JULIO CESAR TEODORO;16557;2885;295;NULL;230;23;1.74246542247992E+15;7.97227036395147E+15;0.102253032928943;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53006968;CED AGROURBANO IPE RIACHO FUNDO;3015268;720439;612;NULL;469020;NULL;2.38930337203857E+16;6.51019725472941E+15;0.000849482051915568;NULL
52;Goias;GO;5219753;Santo Antônio do Descoberto;5;5204;52012;52051315;EMEF CORA CORALINA;74744;19219;1080;0;16810;120;2.57131007171144E+15;8.74655289036891E+15;0.056194390967272;0
50;Mato Grosso do Sul;MS;5005400;Maracaju;5;5004;50010;50018078;ESCOLA MUNICIPAL JOSE PEREIRA DA ROSA;47083;10842;997;21;3190;125;2.30274196631481E+16;2.9422615753551E+16;0.0919572034679948;0.0206286836935167
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53068106;CEF 02 DO RIACHO FUNDO II;3015268;720439;1176;NULL;469020;NULL;2.38930337203857E+16;6.51019725472941E+15;0.00163233806054364;NULL
50;Mato Grosso do Sul;MS;5003801;Fátima do Sul;5;5004;50010;50032658;EM SAO FRANCISCO;19189;5422;588;0;1770;23;2.82557715357757E+16;3.2644780523792E+15;0.108447067502767;0
50;Mato Grosso do Sul;MS;5008305;Três Lagoas;5;5003;50007;50012525;EE AFONSO FRANCISCO XAVIER TRANNIN;121388;35408;474;NULL;9980;NULL;2.91692753814216E+16;2.81857207410755E+16;0.0133868052417533;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53002512;CEF 08 DO GAMA;3015268;720439;770;NULL;469020;NULL;2.38930337203857E+16;6.51019725472941E+15;0.00106879277773691;NULL
52;Goias;GO;5201405;Aparecida de Goiânia;5;5203;52010;52031543;ESCOLA MUNICIPAL CAMILA SCALIZ FIGUEIREDO;578179;116323;707;0;68640;NULL;2.01188559252411E+16;5.90081067372747E+16;0.00607790376795647;0
52;Goias;GO;5221452;Trombas;5;5202;52004;52070239;ESCOLA MUNICIPAL LUIZ BATISTA;3500;611;204;11;0;NULL;1.74571428571429E+16;0;0.333878887070376;0.0511627906976744
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53004035;EC 06 DE TAGUATINGA;3015268;720439;414;NULL;469020;NULL;2.38930337203857E+16;6.51019725472941E+15;0.000574649623354649;NULL
52;Goias;GO;5210000;Inhumas;5;5203;52007;52023273;ESCOLA MUNICIPAL HORAS FELIZES;52866;11109;123;0;4120;NULL;2.10135058449665E+16;3.70870465388424E+15;0.0110721036997029;0
51;Mato Grosso;MT;5108402;Várzea Grande;5;5104;51017;51118807;EMEB EMANUEL BENEDITO DE ARRUDA;284971;72805;633;108;69240;NULL;2.5548213677883E+16;9.5103358285832E+15;0.00869445779822814;0.170616113744076
52;Goias;GO;5208707;Goiânia;5;5203;52010;52033597;CENTRO DE ENSINO EM PERIODO INTEGRAL PROFESSOR PEDRO GOMES;1516113;279830;592;NULL;130490;NULL;1.84570675140969E+16;4.66318836436408E+15;0.00211557016760176;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53009479;CED DO LAGO;3015268;720439;812;NULL;469020;NULL;2.38930337203857E+16;6.51019725472941E+15;0.00112709056561347;NULL
50;Mato Grosso do Sul;MS;5002704;Campo Grande;5;5002;50004;50027409;EM DR PLINIO BARBOSA MARTINS;895982;233503;2079;0;105920;NULL;2.60611262279823E+16;4.53613015678599E+15;0.00890352586476405;0
52;Goias;GO;5218508;Quirinópolis;5;5205;52018;52067831;COLEGIO ESTADUAL JUSCELINO KUBITSCHEK;50065;11065;492;NULL;4290;179;2.21012683511435E+16;3.8770899231812E+15;0.0444645277903299;NULL
52;Goias;GO;5208707;Goiânia;5;5203;52010;52033848;COLEGIO SANTO AGOSTINHO;1516113;279830;1985;NULL;130490;NULL;1.84570675140969E+16;4.66318836436408E+15;0.00709359253832684;NULL
51;Mato Grosso;MT;5103403;Cuiabá;5;5104;51017;51036398;EDUCACIONAL LUZES DA SABEDORIA LTDA;612547;163720;112;NULL;147190;NULL;2.67277449730388E+16;8.9903493769851E+15;0.000684094795993159;NULL
51;Mato Grosso;MT;5106224;Nova Mutum;5;5101;51006;51065010;EE RUI BARBOSA;45378;16202;714;NULL;29310;NULL;3.57045264224955E+15;1.80903592149117E+15;0.0440686335020368;NULL
51;Mato Grosso;MT;5105507;Vila Bela da Santíssima Trindade;5;5103;51012;51066009;EE 11 DE AGOSTO;16128;4293;220;NULL;1230;NULL;2.66183035714286E+15;286512928022362;0.0512462147682273;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53015797;CEPI FLOR DE LIS;3015268;720439;154;NULL;469020;NULL;2.38930337203857E+16;6.51019725472941E+15;0.000213758555547382;NULL
52;Goias;GO;5218300;Posse;5;5204;52011;52089231;CENTRO MUNICIPAL DE EDUCACAO INFANTIL PRIMEIROS PASSOS;36900;10364;376;0;3130;NULL;2.80867208672087E+15;3.02006947124662E+15;0.0362794287919722;0
51;Mato Grosso;MT;5102702;Canarana;5;5102;51010;51022680;EMEB PROGRESSO;21579;6121;254;0;4050;NULL;2.83655405718523E+16;6.61656592060121E+15;0.0414964875020421;0
51;Mato Grosso;MT;5107040;Primavera do Leste;5;5105;51019;51046903;EE PROF ALDA GAWLINSKI SCOPEL;62019;19994;901;NULL;16050;NULL;3.22385075541366E+16;802740822246674;0.0450635190557167;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53008405;CEF 04 DO GUARA;3015268;720439;1172;NULL;469020;346;2.38930337203857E+16;6.51019725472941E+15;0.00162678589026968;NULL
52;Goias;GO;5205497;Cidade Ocidental;5;5204;52012;52044386;ESC MUL ALEIXO PEREIRA BRAGA I;71376;20603;592;0;12690;NULL;2.88654449674961E+15;6.15929718972965E+15;0.0287336795612289;0
50;Mato Grosso do Sul;MS;5001102;Aquidauana;5;5001;50002;50082817;IFMS - CAMPUS AQUIDAUANA;47871;13979;484;NULL;7280;34;2.92013954168495E+15;5.20781171757637E+15;0.0346233636168539;NULL
50;Mato Grosso do Sul;MS;5005707;Naviraí;5;5004;50011;50032712;EEIEF PEIXINHO FELIZ;54878;14773;244;NULL;4970;NULL;2.69197128175225E+16;3.36424558315847E+15;0.0165166181547418;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53011236;MAJEST CED;3015268;720439;79;NULL;469020;NULL;2.38930337203857E+16;6.51019725472941E+15;0.00010965536291067;NULL
52;Goias;GO;5216809;Petrolina de Goiás;5;5203;52007;52025780;COLEGIO SANTA CATARINA;10281;1669;542;NULL;90;NULL;1.62338293940278E+16;5.39245056920312E+15;0.324745356500899;NULL
51;Mato Grosso;MT;5103403;Cuiabá;5;5104;51017;51089750;CRECHE MUN MARIA LIGIA BORGES GARCIA;612547;163720;69;69;147190;NULL;2.67277449730388E+16;8.9903493769851E+15;0.000421451258245785;1
52;Goias;GO;5200175;Água Fria de Goiás;5;5204;52012;52043533;COLEGIO ESTADUAL AGUA FRIA;5735;1118;398;NULL;400;NULL;1.94943330427201E+16;3.5778175313059E+15;0.355992844364937;NULL
52;Goias;GO;5208707;Goiânia;5;5203;52010;52081680;COLEGIO ROSAMARQUES;1516113;279830;269;NULL;130490;NULL;1.84570675140969E+16;4.66318836436408E+15;0.00096129793088661;NULL
52;Goias;GO;5218508;Quirinópolis;5;5205;52018;52068285;ESC MUL RAIO DE SOL;50065;11065;870;28;4290;NULL;2.21012683511435E+16;3.8770899231812E+15;0.078626299141437;0.0313549832026876
52;Goias;GO;5208707;Goiânia;5;5203;52010;52033830;COLEGIO SANTA CLARA;1516113;279830;533;NULL;130490;NULL;1.84570675140969E+16;4.66318836436408E+15;0.0019047278704928;NULL
52;Goias;GO;5205109;Catalão;5;5205;52017;52064921;CENTRO DE ENSINO EM PERIODO INTEGRAL MADRE NATIVIDADE GORROCHATEGUI;108823;23729;237;NULL;11380;NULL;2.18051331060529E+16;4.79581946141852E+15;0.00998777866745333;NULL
50;Mato Grosso do Sul;MS;5002704;Campo Grande;5;5002;50004;50006568;EM ETALIVIO PEREIRA MARTINS;895982;233503;741;0;105920;NULL;2.60611262279823E+16;4.53613015678599E+15;0.00317340676565183;0
52;Goias;GO;5201405;Aparecida de Goiânia;5;5203;52010;52031845;ESCOLA MUL JARDIM OLIMPICO II;578179;116323;808;239;68640;NULL;2.01188559252411E+16;5.90081067372747E+16;0.00694617573480739;0.285885167464115
52;Goias;GO;5220454;Senador Canedo;5;5203;52010;52039609;ESCOLA SAO FRANCISCO DE ASSIS;115371;30862;444;NULL;22150;NULL;2.67502231930034E+15;7.17711101030393E+15;0.0143866243276521;NULL
52;Goias;GO;5201207;Anhanguera;5;5205;52017;52064425;COLEGIO ESTADUAL ADELINO ANTONIO GOMIDE;1149;169;73;NULL;0;NULL;1.47084421235857E+16;0;0.431952662721893;NULL
50;Mato Grosso do Sul;MS;5002951;Chapadão do Sul;5;5003;50005;50031120;ESCOLA MUNICIPAL AROEIRA;25218;8316;86;0;4880;20;3.29764453961456E+15;5.86820586820587E+15;0.0103415103415103;0
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53016254;CEPI JURITI;3015268;720439;133;NULL;469020;NULL;2.38930337203857E+16;6.51019725472941E+15;0.000184609661609102;NULL
52;Goias;GO;5201405;Aparecida de Goiânia;5;5203;52010;52077870;ESC EDUC INF CRECHE SIMILIANA L VIANA;578179;116323;95;95;68640;NULL;2.01188559252411E+16;5.90081067372747E+16;0.000816691453968691;1
52;Goias;GO;5210000;Inhumas;5;5203;52007;52077764;CRECHE MUNICIPAL MARIA CAETANO DA SILVA FERREIRA;52866;11109;77;77;4120;NULL;2.10135058449665E+16;3.70870465388424E+15;0.00693131695022054;1
51;Mato Grosso;MT;5101407;Aripuanã;5;5101;51001;51000237;EM JOSE DE ALENCAR;22354;5773;51;0;3320;NULL;2.58253556410486E+15;5.75090940585484E+15;0.00883422830417461;0
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53006186;EC 01 DE PLANALTINA;3015268;720439;432;NULL;469020;NULL;2.38930337203857E+16;6.51019725472941E+15;0.00059963438958746;NULL
52;Goias;GO;5221197;Terezópolis de Goiás;5;5203;52010;52039625;COLEGIO ESTADUAL ALFREDO NASSER;8043;1627;815;NULL;970;97;2.02287703593187E+16;5.96189305470191E+16;0.500921942224954;NULL
52;Goias;GO;5208608;Goianésia;5;5203;52006;52015831;COLEGIO MARIA IMACULADA;70084;16771;673;NULL;6840;NULL;2.39298556018492E+15;4.07846878540337E+16;0.040128793751118;NULL
52;Goias;GO;5200134;Acreúna;5;5205;52014;52078647;COLEGIO DE ENSINO MAXIMO LTDA;22366;4704;263;NULL;3260;NULL;2.10319234552446E+16;6.93027210884354E+15;0.0559098639455782;NULL
51;Mato Grosso;MT;5102603;Campinápolis;5;5102;51010;51022214;EE INDIGENA WA OMORA;15980;6762;100;NULL;8870;24;4.23153942428035E+16;1.3117420881396E+16;0.0147885241052943;NULL
52;Goias;GO;5214507;Nerópolis;5;5203;52010;52075931;ESCOLA MUNICIPAL PROFESSOR OSCARINO CAETANO DE REZENDE;29850;6814;533;0;4350;NULL;2.28274706867672E+16;6.3839154681538E+15;0.0782213090695627;0
50;Mato Grosso do Sul;MS;5002704;Campo Grande;5;5002;50004;50005847;EE PROFª HILDA DE SOUZA FERREIRA;895982;233503;787;NULL;105920;NULL;2.60611262279823E+16;4.53613015678599E+15;0.00337040637593521;NULL
