CO_UF;UF;SIG_UF;CO_MUNICIPIO;MUNICIPIO;CO_REGIAO;CO_MESORREGIAO;CO_MICRORREGIAO;CO_ENTIDADE;NO_ENTIDADE;POPULACAO_ESTIMADA;N_MATRICULA_MUN;N_MATRICULA_ENT;N_MATRICULA_INTEGRAL_ENT;N_EJA_MUN;N_EJA_ENT;PROPORCAO_MATRICULA_POPULACAO_MUN;PROPORCAO_EJA_MATRICULA_MUN;PROPORCAO_ENT_MATRICULA;PROPORCAL_INTEGRAL_ENT
52;Goias;GO;5200258;Águas Lindas de Goiás;5;5204;52012;52090965;ESCOLA MONTE OREBE DE AGUAS LINDAS LTDA - COLEGIO EBENEZER;217698;52067;66;NULL;20040;NULL;2.39170777866586E+16;3.84888701096664E+15;0.00126759751858183;NULL
50;Mato Grosso do Sul;MS;5005806;Nioaque;5;5004;50009;50034235;ESCOLA MUNICIPAL INDIGENA GABRIEL LAUREANO-POLO;13862;3290;194;0;960;NULL;2.3733948925119E+15;2.91793313069909E+15;0.0589665653495441;0
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53006356;EC BROCHADO DA ROCHA;3055149;715700;136;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.000190023752969121;NULL
51;Mato Grosso;MT;5103403;Cuiabá;5;5104;51017;51067293;CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROF JAIRA CUIABANO CORREA DA COSTA;618124;144743;238;141;90120;NULL;2.34164989549023E+16;6.22620783043049E+15;0.00164429367914165;0.592436974789916
52;Goias;GO;5200605;Alto Paraíso de Goiás;5;5202;52005;52096920;ESCOLA VILA VERDE;7688;2296;67;NULL;1020;NULL;2.98647242455775E+16;4.44250871080139E+15;0.0291811846689895;NULL
51;Mato Grosso;MT;5107958;Tangará da Serra;5;5103;51013;51066238;CENTRO MUNICIPAL DE ENSINO JESU PIMENTA DE SOUSA;105711;25673;163;0;14360;NULL;2.42860251061857E+16;5.59342499902621E+15;0.00634908269388073;0
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53068009;C SOCIAL LUTERANO CANTINHO DO GIRASSOL;3055149;715700;273;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.000381444739415956;NULL
50;Mato Grosso do Sul;MS;5006903;Porto Murtinho;5;5001;50001;50000829;EMR DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL BONIFACIO GOMES POLO E EXTENSOES;17298;3993;599;136;3020;10;2.30835934790149E+16;7.56323566240922E+15;0.150012521913348;0.227045075125209
50;Mato Grosso do Sul;MS;5006606;Ponta Porã;5;5004;50010;50027441;CENTRO DE EDUCACAO INFANTIL PROFESSOR MARIO OCARIS ROSA;93937;28263;274;0;6650;NULL;3.00871860928069E+16;2.35289955064926E+16;0.00969465378763755;0
52;Goias;GO;5207808;Firminópolis;5;5203;52009;52029220;ESCOLA ESTADUAL JOSE MANOEL DA SILVA;13449;1600;135;NULL;430;NULL;1.18967953007659E+16;26875;0.084375;NULL
52;Goias;GO;5208608;Goianésia;5;5203;52006;52015971;ESCOLA ESTADUAL PADRE ASTERIO PASCOAL;71075;17097;237;NULL;7640;NULL;2.40548716144917E+16;4.4686202257706E+15;0.0138620810668538;NULL
52;Goias;GO;5208707;Goiânia;5;5203;52010;52102823;ESCOLA DE EDUCACAO INFANTIL PIAGET;1536097;276809;113;NULL;129240;NULL;1.80202812712999E+16;4.66892333703023E+16;0.000408223721049532;NULL
52;Goias;GO;5209101;Goiatuba;5;5205;52015;52073211;ESCOLA MUNICIPAL GERALDO DE ASSIS LOPES;34202;7233;225;0;3750;NULL;2.11478860885328E+16;5.18457071754459E+15;0.0311074243052675;0
52;Goias;GO;5201405;Aparecida de Goiânia;5;5203;52010;52031454;COLEGIO ESTADUAL JESUS CONCEICAO LEAL;590146;118693;1347;NULL;64610;474;2.01124806403839E+16;5.44345496364571E+15;0.011348605225245;NULL
51;Mato Grosso;MT;5108402;Várzea Grande;5;5104;51017;51059983;EMEB AIR ADDOR;287526;68764;638;11;59700;NULL;2.39157502278055E+16;8.68186841952184E+15;0.009278110639288;0.0172413793103448
51;Mato Grosso;MT;5103403;Cuiabá;5;5104;51017;51091186;CRECHE MUN MARIA NERY BATISTA RIBEIRO;618124;144743;66;66;90120;NULL;2.34164989549023E+16;6.22620783043049E+15;0.000455980600098105;1
50;Mato Grosso do Sul;MS;5005152;Juti;5;5004;50010;50017799;EE 31 DE MARCO;6787;1788;761;NULL;0;NULL;2.63444820981288E+16;0;0.425615212527964;NULL
52;Goias;GO;5221403;Trindade;5;5203;52010;52040178;CENTRO MUNICIPAL DE EDUCACAO INFANTIL MARIA PEDRO DE JESUS;129823;30434;207;96;13330;NULL;2.34426873512398E+16;4.37996977065125E+15;0.00680160346980351;0.463768115942029
51;Mato Grosso;MT;5102637;Campo Novo do Parecis;5;5101;51004;51066017;EE MARECHAL CANDIDO RONDON;36143;11323;369;NULL;7090;NULL;3.1328334670614E+15;6.26159145102888E+15;0.0325885366069063;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53017277;CEI 04 DE SAO SEBASTIAO;3055149;715700;255;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.000356294536817102;NULL
52;Goias;GO;5221007;Taquaral de Goiás;5;5203;52007;52026418;ESCOLA MUNICIPAL AURELIO GALDINO DE OLIVEIRA;3521;749;313;0;0;NULL;2.1272365805169E+16;0;0.417890520694259;0
52;Goias;GO;5215231;Novo Gama;5;5204;52012;52098435;ESCOLA MUNICIPAL ALVORADA;117703;19788;273;0;15120;NULL;1.68118059862535E+16;7.64099454214676E+15;0.0137962401455428;0
52;Goias;GO;5208707;Goiânia;5;5203;52010;52073769;CRECHE SAO JUDAS TADEU;1536097;276809;117;NULL;129240;NULL;1.80202812712999E+16;4.66892333703023E+16;0.000422674118254826;NULL
52;Goias;GO;5216007;Panamá;5;5205;52015;52060888;COLEGIO ESTADUAL ALBERTO MIRANDA;2603;490;243;NULL;0;NULL;1.88244333461391E+15;0;0.495918367346939;NULL
51;Mato Grosso;MT;5106778;Porto Alegre do Norte;5;5102;51009;51068923;CM MARIA NILZA MONTEIRO SALES;12685;2476;173;0;2340;NULL;1.95191170674024E+16;9.45072697899838E+15;0.0698707592891761;0
52;Goias;GO;5209101;Goiatuba;5;5205;52015;52058859;COLEGIO ULBRA ANTARES;34202;7233;261;NULL;3750;NULL;2.11478860885328E+16;5.18457071754459E+15;0.0360846121941103;NULL
51;Mato Grosso;MT;5103205;Colíder;5;5101;51003;51006871;EE CAFENORTE;33649;7053;94;NULL;7020;38;2.09605040268656E+16;9.95321139940451E+15;0.0133276619878066;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53010558;COL EVOLUCAO;3055149;715700;56;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;7.82450747519911E-05;NULL
52;Goias;GO;5210406;Itaberaí;5;5203;52007;52023567;ESCOLA ESTADUAL SAO JOSE DO RETIRO;43622;9856;9;NULL;2630;NULL;2.25941038925313E+16;2.66842532467532E+16;0.000913149350649351;NULL
52;Goias;GO;5220504;Serranópolis;5;5205;52013;52055892;ESCOLA MUNICIPAL PONTE DE PEDRA;8642;1599;60;0;430;NULL;1.85026614209674E+16;2.68918073796123E+15;0.0375234521575985;0
50;Mato Grosso do Sul;MS;5006309;Paranaíba;5;5003;50006;50011405;EE JOSE GARCIA LEAL;42276;9003;1284;NULL;2170;77;2.12957706500142E+16;2.41030767521937E+16;0.142619126957681;NULL
52;Goias;GO;5201405;Aparecida de Goiânia;5;5203;52010;52030660;CENTRO DE ENSINO EM PERIODO INTEGRAL GARAVELO PARK;590146;118693;358;NULL;64610;NULL;2.01124806403839E+16;5.44345496364571E+15;0.00301618461071841;NULL
50;Mato Grosso do Sul;MS;5001508;Bandeirantes;5;5002;50004;50033530;ESCOLA NOVO SABER;7266;1795;14;NULL;440;NULL;2.47041012936967E+15;2.45125348189415E+16;0.00779944289693593;NULL
52;Goias;GO;5208608;Goianésia;5;5203;52006;52015947;ESCOLA ESTADUAL COMENDADOR GEREMIAS LUNARDELLI;71075;17097;20;NULL;7640;NULL;2.40548716144917E+16;4.4686202257706E+15;0.00116979587062058;NULL
50;Mato Grosso do Sul;MS;5005681;Mundo Novo;5;5004;50011;50021206;EE CASTELO BRANCO;18473;4497;1091;NULL;2090;73;2.43436366589076E+16;4.64754280631532E+15;0.242606181899044;NULL
52;Goias;GO;5200803;Alvorada do Norte;5;5204;52011;52040364;ESCOLA MUNICIPAL PROFESSORA ODILIA JUSTA DA SILVA;8705;2253;678;38;470;NULL;2.58816771970132E+15;2.0861074123391E+16;0.300932090545939;0.053072625698324
51;Mato Grosso;MT;5103403;Cuiabá;5;5104;51017;51040131;EMEB FRANCISCO PEDROSO DA SILVA;618124;144743;703;1;90120;NULL;2.34164989549023E+16;6.22620783043049E+15;0.00485688427074194;0.00142247510668563
52;Goias;GO;5218300;Posse;5;5204;52011;52100928;IF GOIANO - CAMPUS POSSE;37414;9474;403;NULL;4180;NULL;2.53220719516758E+16;4.41207515305045E+16;0.0425374709731898;NULL
51;Mato Grosso;MT;5101803;Barra do Garças;5;5102;51011;51055635;CMEI PROFESSORA ESMERALDA GOMES DE CARVALHO;61135;15290;203;142;5870;NULL;2.50102232763556E+15;3.83911052975801E+16;0.0132766514061478;0.699507389162562
52;Goias;GO;5212204;Jussara;5;5201;52002;52003949;ESCOLA MUNICIPAL ESTEVAM FERNANDES REBOUCAS;18371;4126;19;0;300;NULL;2.24593108703936E+16;7.27096461463888E+15;0.00460494425593795;0
51;Mato Grosso;MT;5107602;Rondonópolis;5;5105;51021;51052326;COLEGIO ADVENTISTA DE RONDONOPOLIS;236042;55547;637;NULL;25040;NULL;2.35326763881004E+16;4.50789421570922E+15;0.0114677660359695;NULL
52;Goias;GO;5211503;Itumbiara;5;5205;52015;52059561;CENTRO DE EDUCACAO EM PERIODO INTEGRAL HOMERO ORLANDO RIBEIRO;105809;25866;149;NULL;12360;NULL;2.44459356009413E+16;4.77847367200186E+15;0.00576045774375628;NULL
51;Mato Grosso;MT;5107354;São José do Xingu;5;5102;51009;51063794;ESCOLA MUNICIPAL COMANDANTE FONTOURA;5620;1922;377;0;1450;NULL;3.41992882562278E+16;7.54422476586889E+15;0.196149843912591;0
51;Mato Grosso;MT;5106752;Pontes e Lacerda;5;5103;51012;51066637;ESCOLA MUNICIPAL PROFESSORA ROSILEI PEREIRA DOS SANTOS;45774;12008;557;6;6340;NULL;2.62332328396033E+16;527981345769487;0.0463857428381079;0.0106761565836299
52;Goias;GO;5208707;Goiânia;5;5203;52010;52211371;COLEGIO ATLANTA LTDA;1536097;276809;753;NULL;129240;NULL;1.80202812712999E+16;4.66892333703023E+16;0.00272028727389644;NULL
52;Goias;GO;5204300;Caçu;5;5205;52018;52068889;ESCOLA DE ENSINO ESPECIAL MIGUEL V DA SILVA;16270;2627;42;NULL;890;29;1.61462814996927E+16;3.38789493719071E+15;0.0159878188047202;NULL
52;Goias;GO;5208707;Goiânia;5;5203;52010;52091228;COLEGIO EINSTEIN;1536097;276809;278;NULL;129240;NULL;1.80202812712999E+16;4.66892333703023E+16;0.00100430260576788;NULL
52;Goias;GO;5200258;Águas Lindas de Goiás;5;5204;52012;52092615;ESCOLA MUNICIPAL LUIZA TEREZA;217698;52067;829;0;20040;NULL;2.39170777866586E+16;3.84888701096664E+15;0.0159217930743081;0
52;Goias;GO;5213756;Montividiu;5;5205;52013;52103510;CENTRO MUNICIPAL DE EDUCACAO INFANTIL SEBASTIANA SILVA CRUVINEL DONA NENE;13672;2789;133;133;1120;NULL;2.0399356348742E+16;4.01577626389387E+16;0.0476873431337397;1
51;Mato Grosso;MT;5106307;Paranatinga;5;5101;51008;51058642;ESCOLA MUNICIPAL DO CAMPO GERALDO JOSE DELAI;22861;6144;58;0;3160;NULL;2.68754647653209E+15;5.14322916666667E+16;0.00944010416666667;0
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53017471;CEPI FLAMBOYANT;3055149;715700;171;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.000238926924689116;NULL
51;Mato Grosso;MT;5108956;Nova Monte Verde;5;5101;51002;51005727;EMEF DOM JOAO VI;9277;1880;68;0;660;NULL;2.0265171930581E+16;3.51063829787234E+16;0.0361702127659574;0
51;Mato Grosso;MT;5105101;Juara;5;5101;51005;51110202;EE INDIGENA KRIXI BAROMPO;35121;8286;62;NULL;5010;NULL;2.35927223028957E+16;6.04634322954381E+15;0.00748250060342747;NULL
52;Goias;GO;5221809;Urutaí;5;5205;52016;52172201;CRECHE MUNICIPAL NOSSA SENHORA DE FATIMA;3066;1209;73;49;70;NULL;3.94324853228963E+15;5.78990901571547E+15;0.0603804797353184;0.671232876712329
52;Goias;GO;5203575;Bonópolis;5;5202;52004;52069460;ESCOLA MUNICIPAL DE NOVA VILA;4493;639;3;0;0;NULL;1.42221233029156E+16;0;0.00469483568075117;0
52;Goias;GO;5218805;Rio Verde;5;5205;52013;52054888;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL ROSALINA BORGES;241518;50563;716;11;25420;NULL;2.09354996314974E+16;5.02739157091154E+15;0.0141605521824259;0.0150891632373114
52;Goias;GO;5221080;Teresina de Goiás;5;5202;52005;52081613;ESCOLA MUNICIPAL TIA LONGUINHA;3498;791;125;0;0;NULL;2.26129216695254E+16;0;0.15802781289507;0
52;Goias;GO;5208905;Goiás;5;5201;52002;52085791;ESC MUL TEREZINHA DE JESUS ROCHA;22381;4782;79;0;2440;NULL;2.13663375184308E+15;5.10246758678377E+16;0.0165202843998327;0
50;Mato Grosso do Sul;MS;5006606;Ponta Porã;5;5004;50010;50034316;SENAC PONTA PORA;93937;28263;5;NULL;6650;NULL;3.00871860928069E+16;2.35289955064926E+16;0.00017690974065032;NULL
52;Goias;GO;5204904;Campos Belos;5;5202;52005;52012840;CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROF ZILMA APARECIDA MENDES DE OLIVEIRA;20007;5011;495;0;2030;NULL;2.50462338181636E+16;4.05108760726402E+16;0.098782678108162;0
52;Goias;GO;5211800;Jaraguá;5;5203;52007;52024679;COLEGIO ESTADUAL BALTHAZAR DE FREITAS;51338;9521;456;NULL;3710;NULL;1.85457166231641E+16;3.89664951160592E+16;0.0478941287679866;NULL
51;Mato Grosso;MT;5105150;Juína;5;5101;51001;51002787;EE PE EZEQUIEL RAMIN;41101;10359;737;NULL;3810;NULL;2.52037663317194E+16;3.67796119316536E+15;0.0711458635003379;NULL
50;Mato Grosso do Sul;MS;5002704;Campo Grande;5;5002;50004;50006100;EE PROF EMYGDIO CAMPOS WIDAL;906092;213876;401;NULL;66880;NULL;2.36042256194735E+15;3.12704557781144E+15;0.00187491817688754;NULL
51;Mato Grosso;MT;5108402;Várzea Grande;5;5104;51017;51068974;EMEB PROFª ELIZA MARIA DA SILVA;287526;68764;297;0;59700;NULL;2.39157502278055E+16;8.68186841952184E+15;0.00431912047001338;0
52;Goias;GO;5218102;Portelândia;5;5205;52013;52072711;ESCOLA MUNICIPAL PROFESSORA CELMA PEREIRA BORGES;4022;786;294;5;150;NULL;1.95425161611139E+16;1.90839694656489E+16;0.374045801526718;0.0170068027210884
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53016971;ESPACO EDUCATIVO MAFRA;3055149;715700;225;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.000314377532485678;NULL
51;Mato Grosso;MT;5107909;Sinop;5;5101;51007;51069482;COLEGIO SELECT MACHADO DE ASSIS;146005;41036;907;NULL;24060;907;2.81058867846992E+15;586314455599961;0.0221025441076128;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53017579;COL VENCER;3055149;715700;710;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.000992035769177029;NULL
52;Goias;GO;5220454;Senador Canedo;5;5203;52010;52095525;CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA DANIELA SILVA DE BRITO;118451;30754;131;131;25960;NULL;2.59634785691974E+15;8.44117838329973E+15;0.00425960850621057;1
51;Mato Grosso;MT;5106505;Poconé;5;5104;51018;51087162;CENTRO DE EDUCACAO INFANTIL FABIANO CAPOROSSI DO PRADO;33315;8216;523;0;5210;NULL;2.46615638601231E+16;63412852969815;0.0636562804284323;0
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53008421;EC 08 DO GUARA;3055149;715700;792;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.00110660891434959;NULL
50;Mato Grosso do Sul;MS;5004502;Itaporã;5;5004;50010;50017730;EE SEN SALDANHA DERZI;25162;4331;217;NULL;2130;NULL;1.72124632382164E+16;4.91803278688525E+15;0.0501039021011314;NULL
52;Goias;GO;5218508;Quirinópolis;5;5205;52018;52104311;CENTRO MUNICIPAL DE EDUCACAO INFANTIL HETIELL CLAUDINO;50701;10638;129;129;5130;NULL;2.0981834677817E+16;4.82233502538071E+16;0.0121263395375071;1
51;Mato Grosso;MT;5107925;Sorriso;5;5101;51006;51066173;EM FRANCISCO DONIZETI DE LIMA;92769;26899;456;2;9990;NULL;2.89956774353502E+15;3.71389270976616E+16;0.0169523030595933;0.0043859649122807
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53002326;JI 308 SUL;3055149;715700;138;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.000192818219924549;NULL
50;Mato Grosso do Sul;MS;5002704;Campo Grande;5;5002;50004;50029282;CENTRO EDUCACIONAL LAPIS DE COR;906092;213876;22;NULL;66880;NULL;2.36042256194735E+15;3.12704557781144E+15;0.000102863341375376;NULL
50;Mato Grosso do Sul;MS;5003207;Corumbá;5;5001;50001;50055801;CENTRO DE EDUCACAO PROFISSIONAL - SENAC CORUMBA;112058;26756;172;NULL;15600;NULL;2.38769208802584E+16;5.83046793242637E+15;0.00642846464344446;NULL
52;Goias;GO;5208707;Goiânia;5;5203;52010;52036227;ESC MUL GO 04;1536097;276809;71;71;129240;NULL;1.80202812712999E+16;4.66892333703023E+16;0.000256494550393954;1
50;Mato Grosso do Sul;MS;5002100;Bela Vista;5;5004;50009;50024213;ESCOLA MUNICIPAL INDIGENA PIRACUA;24735;5967;118;0;1250;NULL;2.41237113402062E+16;2.09485503603151E+16;0.0197754315401374;0
51;Mato Grosso;MT;5103379;Cotriguaçu;5;5101;51001;51064456;EE SIDNEY CESAR FUHR;20238;2693;231;NULL;330;NULL;1.33066508548276E+15;1.22539918306721E+16;0.0857779428147048;NULL
51;Mato Grosso;MT;5106422;Peixoto de Azevedo;5;5101;51003;51086727;CRECHE ESC DE EDUC INF CRIANCA FELIZ;35338;8141;119;0;4830;NULL;2.30375233459732E+16;5.932932072227E+15;0.0146173688736028;0
51;Mato Grosso;MT;5102686;Campos de Júlio;5;5101;51004;51090341;CRECHE MUNIC PEQ PRINCIPE;7070;2424;135;120;1090;NULL;3.42857142857143E+16;4.496699669967E+15;0.0556930693069307;0.888888888888889
52;Goias;GO;5215231;Novo Gama;5;5204;52012;52098443;CENTRO MUNICIPAL DE EDUCACAO INFANTIL TIA NENGA;117703;19788;124;0;15120;NULL;1.68118059862535E+16;7.64099454214676E+15;0.00626642409541136;0
51;Mato Grosso;MT;5106372;Pedra Preta;5;5105;51021;51050811;ESCOLA MUNICIPAL SAO SEBASTIAO;17446;4111;267;13;1580;NULL;2.35641407772555E+16;3.84334711748966E+15;0.064947701289224;0.0464285714285714
51;Mato Grosso;MT;5102504;Cáceres;5;5104;51018;51045540;EM BUSCANDO O SABER;94861;21828;255;35;12230;NULL;2.30105101147995E+16;5.60289536375298E+15;0.0116822429906542;0.137254901960784
52;Goias;GO;5209200;Guapó;5;5203;52010;52038491;ESC MUL MANOEL RIBEIRO ROSA;14207;3635;194;0;1700;NULL;2.55859787428732E+16;4.6767537826685E+15;0.0533700137551582;0
51;Mato Grosso;MT;5106257;Nova Xavantina;5;5102;51010;51059339;CENTRO DE EDUCACAO INFANTIL GIOVANNA MARRA - IRMA FRANCISCA;20944;4395;312;0;1210;NULL;2.09845301757066E+16;2.75312855517634E+16;0.0709897610921502;0
50;Mato Grosso do Sul;MS;5002704;Campo Grande;5;5002;50004;50006630;EM PREF MANOEL INACIO DE SOUZA;906092;213876;625;0;66880;NULL;2.36042256194735E+15;3.12704557781144E+15;0.00292225401634592;0
52;Goias;GO;5208707;Goiânia;5;5203;52010;52088057;CENTRO DE EDUCACAO INFANTIL LUZEIRO;1536097;276809;112;NULL;129240;NULL;1.80202812712999E+16;4.66892333703023E+16;0.000404611121748209;NULL
51;Mato Grosso;MT;5100805;Apiacás;5;5101;51002;51056976;EM GUILHERME DE ALMEIDA;10283;2295;77;0;1010;NULL;2.23183895750267E+16;4.40087145969499E+15;0.0335511982570806;0
52;Goias;GO;5201108;Anápolis;5;5203;52007;52105890;ESCOLA VIVANT;391772;85693;32;NULL;43520;NULL;2.18731813401672E+16;5.07859451763855E+15;0.000373426067473423;NULL
52;Goias;GO;5208707;Goiânia;5;5203;52010;52036286;ESC MUNICIPAL MARIA ODETE AUGUSTA DE BRITO;1536097;276809;427;0;129240;NULL;1.80202812712999E+16;4.66892333703023E+16;0.00154257990166505;0
52;Goias;GO;5208707;Goiânia;5;5203;52010;52036847;ESC MUL WILMAR DA SILVA GUIMARAES;1536097;276809;319;22;129240;NULL;1.80202812712999E+16;4.66892333703023E+16;0.00115241917712213;0.0689655172413793
51;Mato Grosso;MT;5103361;Conquista D'Oeste;5;5103;51012;51090287;EE CONQUISTA DOESTE;4101;1019;468;NULL;1100;106;2.48475981467935E+16;1.07948969578018E+16;0.459273797841021;NULL
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53005619;COL ALLAN KARDEC;3055149;715700;27;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;3.77253038982814E-05;NULL
52;Goias;GO;5200050;Abadia de Goiás;5;5203;52010;52092712;ESC MUL PROFESSOR NELI ANTONIO DOS SANTOS;8958;3644;406;0;2450;NULL;4.06787229292253E+16;672338090010977;0.111416026344676;0
52;Goias;GO;5208707;Goiânia;5;5203;52010;52037339;ESC MUL PROFA ANTONIA MARANHAO DO AMARAL;1536097;276809;739;0;129240;NULL;1.80202812712999E+16;4.66892333703023E+16;0.00266971088367792;0
50;Mato Grosso do Sul;MS;5007901;Sidrolândia;5;5002;50004;50032780;ESCOLA MUNICIPAL JOAO BATISTA;59245;11399;307;0;4420;34;1.92404422314119E+16;3.87753311694008E+15;0.0269321870339503;0
50;Mato Grosso do Sul;MS;5002159;Bodoquena;5;5004;50009;50014129;EM DR ARNALDO ESTEVAO DE FIGUEIREDO;7838;2045;479;19;460;46;2.60908394998724E+16;2.24938875305623E+16;0.234229828850856;0.0396659707724426
52;Goias;GO;5219902;São Francisco de Goiás;5;5203;52007;52026256;COLEGIO ESTADUAL ANTONIO FERREIRA RIOS;6267;1226;609;NULL;0;NULL;1.95627892133397E+16;0;0.49673735725938;NULL
51;Mato Grosso;MT;5101902;Brasnorte;5;5101;51001;51064383;EE INDIGENA TAPURA IRANTXE;20140;4405;81;NULL;2420;NULL;2.18718967229394E+16;5.49375709421112E+16;0.0183881952326901;NULL
51;Mato Grosso;MT;5107602;Rondonópolis;5;5105;51021;51052784;EE JOSE MORAES;236042;55547;409;NULL;25040;NULL;2.35326763881004E+16;4.50789421570922E+15;0.00736313392262408;NULL
52;Goias;GO;5208103;Formoso;5;5202;52004;52006832;ESCOLA ESTADUAL GENOVEVA REZENDE CARNEIRO;4172;913;239;NULL;0;NULL;2.18839884947268E+15;0;0.261774370208105;NULL
52;Goias;GO;5201306;Anicuns;5;5203;52009;52028860;ESCOLA ESTADUAL DE CAPELINHA;21981;3560;72;NULL;1560;NULL;1.6195805468359E+16;4.38202247191011E+16;0.0202247191011236;NULL
51;Mato Grosso;MT;5105002;Jauru;5;5103;51014;51094339;C M E I MARIA SOARES DE SOUZA LIMA;8582;2279;142;0;310;NULL;2.65555814495456E+15;1.36024572180781E+16;0.0623080298376481;0
50;Mato Grosso do Sul;MS;5006606;Ponta Porã;5;5004;50010;50018485;ESCOLA POLO MUNICIPAL JARDIM IVONE;93937;28263;602;0;6650;82;3.00871860928069E+16;2.35289955064926E+16;0.0212999327742986;0
52;Goias;GO;5200100;Abadiânia;5;5204;52012;52043240;ESCOLA MUNICIPAL EPAMINONDAS PEREIRA BORGES;20461;3447;128;0;930;NULL;1.68466839352915E+16;2.69799825935596E+16;0.0371337394836089;0
50;Mato Grosso do Sul;MS;5007901;Sidrolândia;5;5002;50004;50028448;CMEI - IRMA DEMETRIA PEDROSA DE ALMEIDA;59245;11399;492;0;4420;NULL;1.92404422314119E+16;3.87753311694008E+15;0.0431616808491973;0
52;Goias;GO;5200134;Acreúna;5;5205;52014;52055922;ESCOLA ESTADUAL ANA NASTRE DE MELO;22546;4781;712;NULL;3450;NULL;2.12055353499512E+15;7.21606358502405E+15;0.14892281949383;NULL
52;Goias;GO;5220454;Senador Canedo;5;5203;52010;52085635;ESCOLA CAVALCANTE AMARAL LTDA;118451;30754;146;NULL;25960;NULL;2.59634785691974E+15;8.44117838329973E+15;0.00474734993821942;NULL
52;Goias;GO;5213103;Mineiros;5;5205;52013;52097277;CENTRO DE EDUCACAO INFANTIL CHICO XAVIER;68154;16336;68;NULL;7280;NULL;2.39692461190833E+16;44564152791381;0.00416258570029383;NULL
52;Goias;GO;5218805;Rio Verde;5;5205;52013;52098966;COLEGIO FILOSOFO LTDA;241518;50563;141;NULL;25420;NULL;2.09354996314974E+16;5.02739157091154E+15;0.002788600359947;NULL
52;Goias;GO;5212303;Leopoldo de Bulhões;5;5203;52010;52039110;ESCOLA MUNICIPAL BENEDITO RODRIGUES DA SILVA;7651;1681;12;0;90;NULL;2.19709841850738E+16;5.35395597858418E+15;0.00713860797144557;0
53;Distrito Federal;DF;5300108;Brasília;5;5301;53001;53068084;EC 15 DE PLANALTINA;3055149;715700;691;NULL;422250;NULL;2.34260260301543E+15;5.8998183596479E+15;0.000965488333100461;NULL
50;Mato Grosso do Sul;MS;5002704;Campo Grande;5;5002;50004;50005839;ESCOLA ESTADUAL PROFESSORA FLAVINA MARIA DA SILVA;906092;213876;674;NULL;66880;NULL;2.36042256194735E+15;3.12704557781144E+15;0.00315135873122744;NULL
52;Goias;GO;5220405;São Simão;5;5205;52018;52068412;COL MUL LEOPOLDO MOREIRA;20985;3516;619;0;3080;NULL;1.67548248749107E+15;875995449374289;0.176052332195677;0
